epoch,train_loss1_a,train_loss1_b,train_loss1_c,train_loss_ex1_avg,train_loss2_a,train_loss2_b,train_loss2_c,train_loss_ex2_avg,train_total_loss,train_joint_loss,train_ex1_pct,train_ex1_diff,val_loss1_a,val_loss1_b,val_loss1_c,val_loss_ex1_avg,val_loss2_a,val_loss2_b,val_loss2_c,val_loss_ex2_avg,val_total_loss,val_joint_loss,val_ex1_pct,val_ex1_diff
11,0.4141437455245427,0.4878534305776869,0.5016344408988953,0.4678772179739816,0.25348844047955105,0.3801987144095557,0.368632604105132,0.33410659536293574,0.8243103563444955,0.8019838138989039,0.10848274199451718,0.022326543931450164,0.40076265461104255,0.4754475369112832,0.4944694712502616,0.4568932307107108,0.2255066401021821,0.3187387043237686,0.33117025084154944,0.2918052065542766,0.7690311615807669,0.7486984390531267,0.1004771302810737,0.020332722672394343
12,0.4059389364378793,0.48579935342924935,0.4998256041322436,0.4638546416078295,0.24213544442823956,0.3710520898274013,0.3523394696031298,0.3218423443010875,0.8074299999645778,0.7856969860621861,0.10838524511456489,0.021733014885868346,0.39729962062835694,0.4767857810769762,0.4943134752341679,0.4561329691750663,0.22414340307882855,0.31422442390237537,0.3167608427149909,0.28504289814404077,0.7621049365997314,0.7411758679662432,0.09577543040897166,0.020929069221019746
13,0.3982656088215964,0.48358188101223537,0.49696477603912353,0.4596040992736816,0.23746435827442577,0.3612709805028779,0.34101566754068646,0.3132503444978169,0.7946074224199567,0.7728544451849801,0.110161537868636,0.021752979218959807,0.3864402009078435,0.47303059717587065,0.490045955657959,0.44983892822265625,0.21810983008146287,0.3085497847114291,0.3071115053721837,0.27792371545519146,0.7487283863340105,0.7277626456533159,0.10145748925209046,0.02096574111495699
14,0.3922490441799164,0.48335799315997535,0.4941139432702746,0.4565736703191485,0.22817338915382113,0.3468922752397401,0.33124603182077406,0.30210390749999455,0.7799725690569197,0.7586775779724121,0.10776109760573932,0.021294992621455875,0.38307207635470797,0.47439165350369045,0.4870899179662977,0.44818455941336494,0.20574306499106543,0.30007694811480384,0.29821402268750324,0.26801135323728836,0.7369636653491429,0.7161959138597761,0.09815979769825936,0.020767752613340105
15,0.38538780648367743,0.48098254122052875,0.4907842926979065,0.4523848899091993,0.2258284076835428,0.3388571940405028,0.3261980716586113,0.29696123320715767,0.7721877332414899,0.7493461230141776,0.10912336796947888,0.022841612330504826,0.37528534807477676,0.4709468636172158,0.4841296760354723,0.4434539714200156,0.19987291887402533,0.2907248678888593,0.2955586217216083,0.2620521437014852,0.7259343047823225,0.7055061159815107,0.10063692822200912,0.02042818969488144
16,0.3792239754199982,0.4804756573949541,0.48885054894856045,0.4495167376995087,0.2162086841144732,0.3328072326353618,0.31631249448231286,0.28844281264713834,0.7593797711644854,0.737959550516946,0.10814307901263237,0.021420221963099072,0.37010604579108103,0.4723096590382712,0.48299716189929415,0.44180429761750356,0.19867285512600627,0.2920669831633568,0.2870324237942696,0.25925742876529695,0.7224490497452872,0.7010617282049997,0.09715228800475598,0.021387321633952006
17,0.37172863616262164,0.4815831798144749,0.4848916199207306,0.4460678227288382,0.21294111897689955,0.32158295308692114,0.30755980192763466,0.28069463282823565,0.7493693171909878,0.7267624573026384,0.10811771176116806,0.022606861540249417,0.3614998250688825,0.47083074426651,0.4778594280311039,0.4367300093514579,0.1943216397336551,0.2805501239640372,0.2847832669530596,0.2532183508532388,0.7094843841280256,0.6899483608518328,0.09851400377920695,0.01953602342946189
18,0.3667624740941184,0.48040538818495615,0.4825313467298235,0.4432330803530557,0.210138506851026,0.31937803438731605,0.3025166165658406,0.27734439393452237,0.7411476503099714,0.7205774753434318,0.10802275205084255,0.02057017685685839,0.3558092601980482,0.47129992536136084,0.47381195538384574,0.4336403905664171,0.18873247935090745,0.27386983663695197,0.2689951408846038,0.24386582628318243,0.6977303830555507,0.677506217615945,0.09764097563709531,0.02022416617189135
19,0.3587098116534097,0.478734917981284,0.47924531970705303,0.4388966932977949,0.2033938830282007,0.3100961649417877,0.2931177562730653,0.26886927597863336,0.7296020075934274,0.7077659697532653,0.10857179161906243,0.021836039036512375,0.3519863664763314,0.4691330215930939,0.4722898411410196,0.43113642035211835,0.18887365294354302,0.2667356524808066,0.26386314906392777,0.23982415816613606,0.6903724840027945,0.670960580927985,0.09649794839109693,0.01941190310886928
20,0.35639278904029303,0.4773834295954023,0.4768974668979645,0.436891238621303,0.20497465559414454,0.30315747691903794,0.2882323262776647,0.26545482723202024,0.7234302908352443,0.7023460674967085,0.10750834084408624,0.02108422383240291,0.3427483081817627,0.46597804515702385,0.4682440333366394,0.4256568052428109,0.1745382338804858,0.26313077785287586,0.24688578058140617,0.22818493746008192,0.6731835774012974,0.6538417434351785,0.10186173037971769,0.019341832948582514
21,0.34885513009343827,0.47574287516730174,0.4755957210063934,0.4333979180540357,0.1977623018090214,0.2960014317205974,0.27809515864508494,0.25728630491665433,0.7123714293752398,0.6906842246055603,0.10942180726783617,0.021687206166131155,0.34270577456269946,0.4676803149495806,0.4684706669534956,0.42628559609821864,0.17895580156573226,0.2518869714992387,0.2377817998783929,0.22287486398220063,0.6686788082463401,0.649160460642406,0.09284600766641753,0.01951834666303226
22,0.34692434111663273,0.4756058371407645,0.4736605560098376,0.43206358780179704,0.1953406046799251,0.29400627321430617,0.2708880495897361,0.2534116497465542,0.706098591021129,0.6854752397196634,0.10626606332617147,0.020623353238616672,0.3383019154412406,0.4700509326117379,0.46761790197236197,0.4253235936505454,0.17319514667562075,0.24812401034150805,0.23177228168930325,0.21769715246983937,0.6636324754783085,0.6430207484449659,0.08930354690338885,0.020611727467605045
23,0.3429767555168697,0.4738572152001517,0.47024552822113036,0.4290265098639897,0.19290378522447177,0.2895342155439513,0.26312544646007674,0.24852115706886563,0.6983232106821877,0.6775476677417755,0.10833412836704935,0.020775543472596577,0.33310855031013487,0.46235967680386136,0.45947922539711,0.4183158278465271,0.16883456261668886,0.2606835581915719,0.2196459875702858,0.2163880420923233,0.6533802021571568,0.6347038723060063,0.0999757470531123,0.01867633085165705
24,0.3409618680477142,0.47392467856407167,0.4703130883829934,0.4283998888560704,0.18573241220201764,0.2864071154296398,0.2545065182873181,0.24221535604340688,0.6918600476469312,0.6706152450697762,0.10769265065022877,0.021244803994894028,0.333589148078646,0.4669624855858939,0.46404139641353065,0.4215310193470546,0.15970651218933718,0.26440605019671576,0.2151023867960487,0.21307165548631124,0.6542795909813472,0.6346026769706181,0.08921450662400042,0.01967691364458629
25,0.337048954640116,0.47150796151161195,0.4670274808066232,0.42519480889184136,0.18167773523500988,0.28522075627531324,0.25025273089323724,0.23905041420459747,0.68506575689997,0.6642452241693224,0.10846004316210747,0.02082053387590817,0.32933872985839846,0.46365229419299536,0.45803004142216275,0.4170070322241102,0.1623386737533978,0.2566635006197861,0.21546885459337917,0.21149034901601926,0.6475327080999101,0.6284973825045994,0.0930662409237453,0.019035326199872152
26,0.3348438671997615,0.4708004984515054,0.4663556972571782,0.4240000304835183,0.1787622938283852,0.2819670207330159,0.24429482515369144,0.23500805311543602,0.6795774336542402,0.6590080853530339,0.1077558893774237,0.0205693488078458,0.3277879512650626,0.4648519192763737,0.4611658321448735,0.4179352441855839,0.15916481910858835,0.24320335816485542,0.21012916178788457,0.20416578509977887,0.6423820086887905,0.6221010316780635,0.0884681009394782,0.020280976951122284
27,0.33301176725115095,0.47041771490233286,0.4655718158313206,0.42300044301577977,0.1784047007220132,0.2778337537220546,0.23825708438668933,0.23149851905448096,0.6749090593201773,0.6544989629132407,0.10764122993605478,0.020410097335066116,0.32638503440788813,0.4624727305003575,0.45698801142828804,0.4152819356237139,0.14886225556050028,0.24820593060765947,0.20665922929985184,0.20124247742976462,0.635753830398832,0.6165244148118155,0.08988831328919955,0.019229416004249027
28,0.32944642165728977,0.46847841848645894,0.4626654670238495,0.42019677826336455,0.1721986928326743,0.2768462821670941,0.23679640282051903,0.2286137992484229,0.6690872419221061,0.6488105782440731,0.10778779545000622,0.020276664921215604,0.3261950111218861,0.46396412900515965,0.4578045600141798,0.4159879098960331,0.15130512530782392,0.2634270797457014,0.19911707640971457,0.20461643297331675,0.6418325613226209,0.6206043443339212,0.08548711230073656,0.021228217448507038
29,0.330751912185124,0.4679957513128008,0.4603746758869716,0.4197074568271637,0.17549969668260643,0.273114700121539,0.2321220043344157,0.226912140752588,0.6676701333522796,0.646619599376406,0.10768305668660573,0.02105053472518921,0.32125868332386015,0.46019055489131383,0.4539200657776424,0.4117897781644549,0.14416233433144432,0.2511720308491162,0.1950359763630799,0.1967901194691658,0.6280778382165091,0.608579898084913,0.09019907757639885,0.019497940289122717
30,0.3253621047224317,0.46622331581796916,0.4611975108214787,0.4175943204334804,0.16377974423553263,0.2696646974001612,0.22666933218921934,0.22003793076106481,0.6589641830580575,0.6376322521482195,0.10789781571286065,0.02133193247658866,0.3236842154945646,0.4630000651904515,0.45582541629246304,0.4141699098859514,0.1536114842763969,0.24977173015901022,0.1936411097730909,0.19900811381850925,0.6354813561098916,0.6131780266421182,0.08472774405138833,0.022303329765796662
31,0.32816459260668074,0.4664924395424979,0.4575418054035732,0.4173996226787567,0.1684663510311927,0.2730553596232619,0.2244831821152142,0.22200163741622653,0.6597391279084341,0.6394012622492654,0.10771553959591049,0.020337866004024232,0.32023282645429885,0.45998900181906566,0.4528998114381518,0.41104055636269704,0.1494933666586876,0.25543774219070164,0.19021806023376328,0.198383061843259,0.6299688283034733,0.6094236203261784,0.08694629452696868,0.020545208641460963
32,0.32609609121935706,0.46425386122294837,0.45625251058169775,0.4155341641902924,0.1645598295267139,0.26939511721474785,0.22242820695894105,0.2187943903548377,0.6546747265202658,0.6343285577637808,0.10836783953649658,0.020346169995410102,0.3184269780090877,0.45657663914135527,0.44655217906406947,0.40718527545247757,0.1424872169664928,0.23544787903342929,0.189652453612004,0.18919585495335714,0.6151208704199109,0.5963811317171369,0.09316178523642676,0.018739738583564758
33,0.32581346241065434,0.4655351951122284,0.45487814457075937,0.4154089434487479,0.15956959469190665,0.2685371462532452,0.21927141249605586,0.2157927239877837,0.6514876824447087,0.6312016687052591,0.10730273595452308,0.02028601422905922,0.3144359040430614,0.4528124671322959,0.4423279387269701,0.40319211299078805,0.1316302422072206,0.24554177422182902,0.19080159654574735,0.1893245429439204,0.609920756987163,0.5925166577952249,0.09977169423018183,0.017404099392039435
34,0.322778546673911,0.4632499577317919,0.4527446779182979,0.41292440404210773,0.15957736321964433,0.2671743236737592,0.2172378547319344,0.21466318710361207,0.6484359610080719,0.6275875931807927,0.10834135366763388,0.020848367942231043,0.3172916160821915,0.4575768466336387,0.4440041788646153,0.40629089069366453,0.13800244668126108,0.23170137663824217,0.18916684933219638,0.1862902289032936,0.6114991867542267,0.5925811220577785,0.09068977840883391,0.018918065271207263
35,0.32315414111954827,0.46300844287872317,0.4509638750212533,0.4123754964896611,0.15669938807083028,0.2638981112412044,0.2155634908718722,0.21205366983583995,0.6445701555524553,0.6244291679518563,0.1075266669690609,0.020140989052397865,0.31425462188039505,0.45702398705482483,0.44403668989454,0.4051051092488425,0.1254745929496629,0.23574194754873004,0.1874048807621002,0.18287381256478175,0.6076570986679622,0.5879789231164115,0.0899596534201077,0.01967817498956408
36,0.320587258202689,0.4625278903416225,0.4496335804803031,0.41091625390733993,0.1548104585930705,0.2632792585194111,0.21646090611815452,0.21151688034193855,0.6434307569095067,0.6224331361566271,0.10823865249752998,0.020997621361698422,0.31736976298264097,0.4547238065174648,0.44418903837885176,0.40542754690987726,0.12612072746668543,0.22793099685226167,0.1862327686888831,0.18009483591147832,0.6060918672084809,0.5855223845413753,0.08755888539978436,0.020569483297211782
37,0.3203231908253261,0.4611747497149876,0.44842916563579016,0.40997571301460267,0.14721613171696663,0.26121302015866554,0.2134839207146849,0.20730436319112777,0.6374780751977648,0.6172800778320857,0.10810956454277039,0.020197997965982983,0.3170458882536207,0.45391312854630606,0.44403543506349835,0.4049981610434396,0.1314562766126224,0.22767402579103196,0.20324744343970502,0.1874592535836356,0.6141516688551222,0.5924574160575866,0.08582993850537708,0.021694252925259727
38,0.32079738204819813,0.46136818208013264,0.4472850305012294,0.4098168759686606,0.15148854386806487,0.26109909927419256,0.21329412223185812,0.20862726082120622,0.6393147860595159,0.6184441378457206,0.10694610658288002,0.020870648737464633,0.31248005747795105,0.4526881719997951,0.4399163839135851,0.4016948800768171,0.12364755304157735,0.23618412011010306,0.18633218844447816,0.18205462584325247,0.6030989191532135,0.583749507359096,0.09068457673277174,0.019349412130458016
39,0.3172199078287397,0.460933037178857,0.444923360313688,0.40769211173057557,0.14453644818493297,0.2594609376490116,0.20933873663629804,0.20444537972552435,0.6318739348139082,0.6121374942234584,0.10685561679942267,0.019736443451472692,0.3141649820974895,0.453460246358599,0.43757459575789315,0.4017332858698709,0.1241004538259336,0.2346839728610856,0.18164911890455654,0.18014452051690646,0.6020654673916953,0.5818778082302638,0.087200384331601,0.020187660208770206
40,0.31915799731867656,0.4598788579532078,0.44307354508127483,0.4073701433113643,0.14557642648581948,0.25855556258559226,0.2103783741933959,0.20483679352487835,0.6323153593199594,0.6122069390501295,0.10760491193192345,0.020108421853610448,0.3125852926799229,0.45270335701533726,0.43686275253977097,0.40071714350155424,0.12377988284613405,0.2325439152930464,0.18182639725932054,0.17938340334807124,0.60028905074937,0.5801005487442017,0.08807949283293315,0.020188502137150083
41,0.316005205648286,0.46008592435291834,0.4418685736315591,0.4059865779536111,0.14455379478633404,0.2570154967393194,0.20689627713603634,0.2028218616076878,0.6288650794710432,0.6088084414005279,0.10798824486136437,0.02005663887517793,0.3118112007549831,0.449897055046899,0.4337995641572135,0.39850261623518807,0.11609678369973388,0.23091616728901862,0.18142892595061233,0.17614729705878668,0.5941988790035247,0.5746499154567718,0.08953357728038515,0.01954896394269807
42,0.31799020637784686,0.4573602443763188,0.4407715027672904,0.405373993737357,0.14264535225714955,0.25724755603500776,0.20724903110734055,0.202380651644298,0.6283194948264531,0.6077546473571233,0.10738880757774626,0.020564848235675268,0.3078360855238778,0.45064348105021884,0.43178108518464225,0.3967535606792995,0.11882787106079715,0.22829886535235813,0.18024557778877873,0.17579077664443424,0.5909613746234349,0.5725443393502917,0.09191333894644464,0.01841703564780099
43,0.31603042890344346,0.45714393333026343,0.4378556181022099,0.403676671062197,0.14169118302209036,0.2541532565355301,0.2077939412508692,0.20121279913187026,0.624688244172505,0.6048894723483494,0.10720113459229469,0.019798772415944507,0.3086942242894854,0.44843894604274204,0.4290911089011601,0.39540810343197413,0.12088314957703863,0.23123989052431923,0.18112563884045396,0.17774956453272275,0.5913590920312064,0.5731576689992632,0.09228397535426276,0.018201423189469747
44,0.3158472822563989,0.4569160120827811,0.4377858947004591,0.40351640622956414,0.14066911980935506,0.2528029236027173,0.20412311898384775,0.19919839292764663,0.622839551959719,0.6027148011071342,0.10798751705033438,0.020124751576355526,0.31062330218723844,0.4510107135091509,0.42938808969088965,0.3970073777948107,0.1194332228899002,0.22256786762816566,0.17958130129320282,0.1738608021906444,0.5918390162672316,0.5708681817735944,0.0867577280487333,0.02097083437868527
45,0.3169808966943196,0.4564431030409677,0.4366078358718327,0.40334395456314087,0.1388927398856197,0.2518887310624123,0.20528500188674245,0.19868882965615817,0.6219415325437273,0.6020327860968454,0.10639802888035774,0.01990874696629388,0.31197695425578525,0.4499298925740378,0.43009910093035014,0.3973353256838662,0.11680883151931422,0.22589406950133187,0.1805950230189732,0.17443264654704502,0.592990562575204,0.571767973627363,0.08450071881924356,0.02122258831347738
46,0.3139166627100536,0.4552262362412044,0.43588790910584585,0.40167694575445995,0.1367498035915196,0.2527520584378924,0.2029830614179373,0.1974949797306742,0.6193308235917773,0.5991719272136689,0.10734112329568182,0.02015889716574124,0.31333998583044326,0.44897375317982263,0.4290623428821564,0.397125369650977,0.1189403288108962,0.2231591597540038,0.18500014988439423,0.17569988457645688,0.5945154495579856,0.5728252560751779,0.08417704483440944,0.021690193521124976
47,0.3141942579916545,0.45477420517376493,0.433676621232714,0.4008817052159991,0.14061669590217726,0.2513475967986243,0.2024727910650628,0.19814570042916707,0.6188637637751443,0.599027408020837,0.10737710533823286,0.01983635734660285,0.3048844129528318,0.44472153306007384,0.4244778573172433,0.3913612775121416,0.11317236513112272,0.2355885802933148,0.17731564100086689,0.17535886687466076,0.5843956250122615,0.5667201457023621,0.0942477788073676,0.01767547994852066
48,0.31090608254500796,0.453863125698907,0.4327917688233512,0.399187002318246,0.12960795540043285,0.25001165757008964,0.2033555606646197,0.19432506343296596,0.6137360590526035,0.5935120674882617,0.10722653640380927,0.020223992935248784,0.3097276443413326,0.4506823971612113,0.42737763718196325,0.39592923637798855,0.11331389856338502,0.2196309601494244,0.1741888471607651,0.16904457310693605,0.5872705862181528,0.5649738120010921,0.08340480752289295,0.022296774063791547
49,0.3148322249140058,0.45511603804997036,0.43198871653420584,0.4006456695965358,0.13672026905364223,0.2486144526558263,0.20366826182178088,0.19633433323247093,0.6160736953530993,0.5969800045830863,0.10555678805283138,0.019093691766262053,0.30431452679634097,0.4446362108503069,0.42197030649866374,0.39030702413831436,0.11830775010160037,0.2376104867032596,0.17487093268973486,0.17692972820997238,0.5855657677650452,0.5672367544174194,0.09231467072452818,0.018329013058117457
50,0.3120209348031453,0.45378409045083185,0.4306455203124455,0.39881685788290844,0.13346418502607515,0.25058811379756246,0.20279699884355068,0.19561643840585435,0.6142123280933925,0.5944332984856197,0.10672988986968994,0.019779029480048588,0.30906930925164905,0.44675255731173924,0.42309283539227077,0.3929715773718698,0.11280720837627138,0.21169627691166742,0.17756069341089045,0.1673547306571688,0.5806067087990897,0.5603263089997428,0.08752276129381997,0.020280399603503092
51,0.3133589220898492,0.45345005212511336,0.4294586626802172,0.3987558889729636,0.13412963553624493,0.2486291032901832,0.20094818220393998,0.19456897874389376,0.6132758074828557,0.5933248692240034,0.10572076241459165,0.019950939625501634,0.30242475070272173,0.4400681039265224,0.41844118295397076,0.38697802318845476,0.11339058295743806,0.21640570723158972,0.17909600052663258,0.16963076825227055,0.5741250031335013,0.5566087940420423,0.0978116125208991,0.0175162105517728
52,0.31060750094481876,0.4515727549280439,0.4291070561749595,0.3970957800320217,0.1323501101221357,0.2461033070428031,0.20128272363756383,0.19324538571493965,0.6102161452089038,0.5903411680970874,0.10741332518628666,0.019874977737665177,0.30316464958872114,0.44363962142808094,0.41948076006344387,0.38876168632507324,0.11134854831652982,0.21418521372761046,0.17364762082483087,0.16639379876852037,0.5735196402072906,0.5551554868561881,0.09256881719827652,0.01836415318080357
53,0.3106550731658936,0.45254183956554955,0.42703006969179425,0.3967423369543893,0.13205280084162951,0.24345114850997926,0.19962419601849146,0.19170938757913453,0.6082130234241485,0.5884517263003758,0.10700818965690477,0.01976129703436579,0.3056084498677935,0.4431086222103664,0.41996218953813824,0.38955976336342946,0.1056701960180487,0.2272643625012466,0.1748000094805445,0.16924486040217535,0.5787295227391379,0.5588046247959138,0.08818308006014143,0.019924898019858767
54,0.3114037314653397,0.45072677537373135,0.42621717718669344,0.39611590419496806,0.13397601003732,0.24444393904720033,0.1998076061031648,0.19274252339771816,0.608616143158504,0.5888584298406329,0.10759543451666832,0.019757714156593595,0.3067395139421735,0.44544675465992517,0.4212266476494925,0.3911376492977142,0.10764234712081296,0.20424188330769538,0.1728517128037555,0.16157865235635213,0.573600351367678,0.5527163026673453,0.08513959785870143,0.020884047670023782
55,0.3104236258949552,0.44975001212528776,0.42520987837655205,0.395127849476678,0.1266356926049505,0.2441409534386226,0.1996317450744765,0.1901361362040043,0.605518817118236,0.5852639876093183,0.10870435460976192,0.02025483009644917,0.3034099576984133,0.44193366074562074,0.41848591586521694,0.3879431881564004,0.10798552327922413,0.2167054649037974,0.17409457166280065,0.1662618573989187,0.573665278502873,0.554205048595156,0.08928080975583622,0.01946022982256753
56,0.3115121066399983,0.4502825394698552,0.4251075055599213,0.39563406038284304,0.13065057133457492,0.24328999225582396,0.2009773877305644,0.19163932255761965,0.606601873261588,0.5872733857631683,0.10735724748671055,0.01932848887358393,0.30446286615303586,0.44249094673565453,0.4191337032999311,0.3886958494867597,0.1065525956004858,0.20717210203409195,0.17658666024676392,0.16343712400112834,0.5719868394987924,0.552132974760873,0.08762646434136799,0.019853865201984133
57,0.30946396718706404,0.44914985135623386,0.42535114938872204,0.39465499915395463,0.12373413321056537,0.24557207753402846,0.1996109588444233,0.18963906211938178,0.6037106714929853,0.5842940631934574,0.10736594970737184,0.019416609610830034,0.3040840974194663,0.43976276302337647,0.416662634747369,0.38683650851249696,0.10911160821786949,0.23077665476713863,0.17134594789573124,0.17041140813486916,0.5766708580085209,0.5572479182992662,0.08981421847428595,0.01942294044154031
58,0.3111247323410852,0.4485150213241577,0.42404908415249415,0.39456295544760567,0.13076143255616937,0.24535408985614776,0.19879391751544817,0.19163648580653328,0.6056374189513071,0.586199442931584,0.1072175755756242,0.019437976824385778,0.30363927500588556,0.44224390159334453,0.41719461737360275,0.3876926076412201,0.10784731663657086,0.21314344727141515,0.1729023509153298,0.16463104273165977,0.5727365093231201,0.5523236518927983,0.08662825570149081,0.020412857157843453
59,0.30879546209744047,0.44861027441705975,0.4231555439744677,0.39352043686594285,0.12594954458943436,0.23946261580075537,0.1956139018365315,0.18700869299684253,0.6002988096305302,0.5805291313784463,0.10736995217629841,0.019769678677831377,0.30233541078226905,0.4384500021253313,0.41386779631887166,0.38488441341263907,0.10756239110444274,0.2229062097966671,0.17316482368324485,0.1678778128496238,0.5715878338473184,0.552762228012085,0.09164337345106262,0.018825606273753303
60,0.3096589370284762,0.44707191222054615,0.4223591558252062,0.393030011517661,0.12228751541141952,0.2386541346354144,0.19658411170755113,0.18584192583390644,0.5990344908918653,0.5788719398634774,0.10673475177586078,0.020162552224738256,0.3015120484488351,0.4403310562883105,0.41357818593297685,0.38514044070243836,0.1053124820973192,0.20934428442376002,0.17241932098993235,0.16235870070968356,0.5668941093172346,0.5474991436685834,0.0896028012250151,0.019394965776375363
61,0.31085034811496737,0.4470901005608695,0.42157243633270264,0.3931709718704224,0.124958272151649,0.2398411521741322,0.19711710490712098,0.18730551511900764,0.6003855750901358,0.5804764879771641,0.10697906844530787,0.019909088339124408,0.3014659211976188,0.4360122912270682,0.41178710113252914,0.383088447196143,0.10251995939335652,0.21011695066520145,0.17620991425641946,0.16294894609280994,0.5637555654730115,0.5460373954772949,0.09358779558113643,0.01771816922085626
62,0.3099968550716128,0.4464250304698944,0.42044383004733493,0.3922885824612209,0.12508051936860595,0.23853801906534602,0.1968129521970238,0.1868105021204267,0.5983079808439528,0.5790990861824581,0.10689371772323336,0.019208895427840097,0.3042525799274445,0.439514938218253,0.4126788145133427,0.3854821216719491,0.1007231134218829,0.211023011893034,0.17152547796070575,0.16109053906798362,0.5668566450732095,0.5465726630687714,0.08711395236849785,0.020283982315233776
