epoch,train_loss1_a,train_loss1_b,train_loss1_c,train_loss_ex1_avg,train_loss2_a,train_loss2_b,train_loss2_c,train_loss_ex2_avg,train_total_loss,train_joint_loss,train_ex1_pct,train_ex1_diff,val_loss1_a,val_loss1_b,val_loss1_c,val_loss_ex1_avg,val_loss2_a,val_loss2_b,val_loss2_c,val_loss_ex2_avg,val_total_loss,val_joint_loss,val_ex1_pct,val_ex1_diff
1,0.670975365298135,0.6756744706971305,0.6781653678076608,0.6749384220668248,0.607541602236884,0.575423077923911,0.5952382439545223,0.5927343281677792,1.467669712475368,1.2676727503367833,3.0319898587630892e-06,0.19999697056838445,0.6459919196537562,0.6514068826266698,0.6541104012216841,0.6505030859538486,0.5218248617308481,0.47650099318368094,0.5108940930707114,0.5030733302320752,1.3535239219665527,1.1535764199665615,5.24995157316133e-05,0.19994750329426356
2,0.6105104319027492,0.6134121745313917,0.6171864170687539,0.6137030270440238,0.5136299647263118,0.4847358339514051,0.5108101708207812,0.5030586726324899,1.2823186033112661,1.1167617015838622,0.03444310241188733,0.1655569005864007,0.6006373953478676,0.5575025103092194,0.5642150679656438,0.5741183446816036,0.4490995898587363,0.44057752098355973,0.4718358702659607,0.45383767345973425,1.0911322563035148,1.027956021785736,0.1377826281785965,0.06317623460292816
3,0.56341440313203,0.5273894672734397,0.5349057880469731,0.5419032375471933,0.46072775292396545,0.45990257665089196,0.4932379106112889,0.4712894264970507,1.0544644674573627,1.0131926673480443,0.17070415070227216,0.041271798976830074,0.5102450998510634,0.4870293295042855,0.5014634115695953,0.4995792954649244,0.3955987994670868,0.4252484954425267,0.46170377244268146,0.42751703289576937,0.9560935332434518,0.9270963306427003,0.1896117126771382,0.028997202566691808
4,0.4954458052090236,0.4929243080956595,0.5018500796386174,0.4967400775296347,0.4023238265514374,0.4478042938198362,0.4784656042030879,0.4428645864554814,0.9701247387613569,0.9396046661649432,0.20139183574063438,0.030520070893423897,0.47243973367554803,0.47295667695999144,0.48640611345427376,0.47726751954214913,0.375663570693561,0.42939727772985187,0.4566822782584599,0.4205810535294669,0.9276918313162668,0.8978485730034964,0.2066504415018218,0.029843257861477988
5,0.47803330966404506,0.48280396689687455,0.49221198310170855,0.48434976717403955,0.3623000377416611,0.4379929631948471,0.46312198632104057,0.4211383402006967,0.9368913579668318,0.9054881072725568,0.20446404835156032,0.031403250575065614,0.45648382299286977,0.4660510043757302,0.4779110664299556,0.4668153100694929,0.3218384900433677,0.4063947674546923,0.4321613829817091,0.38679822383608137,0.8862331617900303,0.8536135339055743,0.21453737765550612,0.03261962620701109
6,0.4611757829189301,0.47938872970853535,0.48632640184674947,0.47563031741550993,0.32587964955398013,0.43006538680621553,0.4493429255485535,0.4017626654079982,0.9083634498459953,0.8773929837090628,0.20552816331386567,0.0309704658303942,0.44063573132242473,0.4632090016433171,0.4731799432890756,0.4590082365444728,0.27818747307573044,0.3823576510633741,0.4151161946909768,0.3585537817989077,0.8503031005859375,0.8175620173045567,0.21716876868690763,0.03274108168908528
7,0.44970975852012635,0.47505648793493,0.47986046511786323,0.4682089162213462,0.30721396608012064,0.4235393317086356,0.4343184515578406,0.3883572606699807,0.8889716367721557,0.8565661771638052,0.20704870519467763,0.03240545786278588,0.43099003073147363,0.46129639722619736,0.4700377820900508,0.4541080813748496,0.2701343171426228,0.39630174578939165,0.3998864473445075,0.35544084622178757,0.8410377631187439,0.8095489290101188,0.21257795247009822,0.0314888323375157
8,0.43252783703804015,0.47299042759622845,0.4772099583489554,0.46090941861697604,0.2816237113816398,0.41211712942804607,0.41846687693255286,0.37073591520105087,0.8638640977995736,0.8316453347206115,0.20777407225540706,0.03221876202310835,0.41752413855280196,0.458020473923002,0.46618303499902997,0.44724256059101647,0.2361593291418893,0.36549365666934425,0.374553513271468,0.3254021758692605,0.805469020979745,0.772644736630576,0.2148418472324099,0.03282428390639169
9,0.4223390728746142,0.46736019345692226,0.47282760153497966,0.45417563326018195,0.2655850245526859,0.40232171746662687,0.4007743436098099,0.3562270382302148,0.8435771767752511,0.8104026716777256,0.20984535607269833,0.03317450485910688,0.4063681218283517,0.4539673140559878,0.46098295194762096,0.4404394727434431,0.2288473936872823,0.3484314824513027,0.36108557515484946,0.31278816034112655,0.7875968851361956,0.7532276338509151,0.22095949065685272,0.03436924913951329
10,0.4114414064884186,0.46701681290354047,0.468749778849738,0.44906934404373167,0.2534774398803711,0.3902993745122637,0.38199717029503416,0.34192467071328847,0.8227012835230146,0.7909940152168274,0.20927130740880967,0.031707266645772114,0.3976545409815652,0.4526126050949097,0.4580349676949637,0.4361007150922503,0.21466406936730656,0.3446778997182846,0.3442986225911549,0.3012135396855218,0.7695129599571228,0.73731425680433,0.21792494429860795,0.03219870092187609
