epoch,train_loss1_a,train_loss1_b,train_loss1_c,train_loss_ex1_avg,train_loss2_a,train_loss2_b,train_loss2_c,train_loss_ex2_avg,train_total_loss,train_joint_loss,train_ex1_pct,train_ex1_diff,val_loss1_a,val_loss1_b,val_loss1_c,val_loss_ex1_avg,val_loss2_a,val_loss2_b,val_loss2_c,val_loss_ex2_avg,val_total_loss,val_joint_loss,val_ex1_pct,val_ex1_diff
1,0.6779375211170742,0.6775749288967677,0.6746592421531677,0.6767239186423165,0.6111259987013681,0.5818156722954342,0.6002589599405016,0.5977335621288844,1.7744516218730382,1.27445748261043,5.853065796835771e-06,0.49999414696012223,0.6524700448172434,0.6458604676382882,0.644030232157026,0.647453602041517,0.5056088734694889,0.4743700352396284,0.5160868452276502,0.4986885994502476,1.6460632384163993,1.1461422033309936,7.896458130970327e-05,0.49992103573254176
2,0.6046190336431776,0.6014894018854414,0.6007295184476035,0.6022793373039791,0.5038830612046378,0.48797488376072473,0.5202773673874991,0.5040451189790454,1.5424090546199254,1.10632445866721,0.06391540189562965,0.4360845972469875,0.5920734313556126,0.5418114505154746,0.5489865382398877,0.5609571594170162,0.4456929610116141,0.44278521970340184,0.4750040318965912,0.4544940821102687,1.3437221212387085,1.0154512436049326,0.17172911741052355,0.32827087913240705
3,0.5819084486620767,0.5091131147316524,0.5379325236592974,0.5429847128731864,0.4538707518236978,0.46924099193300517,0.4987996076515743,0.4739704623562949,1.2620085768699647,1.0169551765578133,0.2549465962222644,0.24505340140206472,0.5425853683607919,0.45851077246665956,0.5170672761372157,0.5060544875349318,0.389627533350672,0.4299455098084041,0.46773346732343946,0.42910218136651174,1.0883362061636788,0.9351566706384932,0.3468204589400973,0.15317954104287285
4,0.5020981993334634,0.4739384003366743,0.5153377745492118,0.497124806029456,0.412508769767625,0.4553142626285553,0.4791748239653451,0.4489992969717298,1.0691293099267143,0.9461241062709264,0.3778149151461465,0.12300520934377397,0.4822384327139173,0.44712860339028493,0.5036204155853816,0.4776624971798488,0.37063281777926854,0.4295061798436301,0.4475366013731275,0.4158918749264308,0.9415595696994237,0.8935543751716614,0.4654263076782227,0.048005198751177106
5,0.45787735639299665,0.4672300978558404,0.5055992486817497,0.4769022488594055,0.37676632918630326,0.4492025828872408,0.46510775077342986,0.4303588994911739,0.9590879842894418,0.9072611481802804,0.459514554636819,0.05182684128625052,0.4254535687650953,0.4297809137105942,0.4834593155724662,0.4462312784535544,0.3283438337530409,0.41354711256708415,0.4321880408184869,0.39135967217172896,0.882604546546936,0.8375909517151969,0.4721142079148974,0.04501359847613744
6,0.4189251037325178,0.4562730731282915,0.48761385462965284,0.4542706905092512,0.34044097445692334,0.44451204940250943,0.4483992284025465,0.4111174271447318,0.9121856115204947,0.865388118471418,0.46870656064578464,0.046797496284757344,0.39176306320939747,0.42367822098731994,0.4689829207488469,0.42814141280310497,0.2854044517193522,0.3956488568271909,0.42036828991345,0.36714054317133765,0.8362533298219953,0.7952819572176252,0.4825803553036281,0.040971375805991035
7,0.3896940673930304,0.4493442745549338,0.4766964076416833,0.4385782629421779,0.31388534969091414,0.4375667930841446,0.4302877605642591,0.3939133107662201,0.8748192481313433,0.8324915752410889,0.4784612523147038,0.04232767639841352,0.3619936447484153,0.41779094772679465,0.4550172995499202,0.41160064043317524,0.26801899873358864,0.38306275305577686,0.3952974384682519,0.3487930728537696,0.8027178855623518,0.7603937132017953,0.4766192366395678,0.04232417464256286
8,0.3625234506726265,0.44357140578542437,0.46371236918653763,0.42326908673558916,0.29410197873626437,0.4256834294285093,0.41254540702274867,0.37744361531734466,0.8438262983049665,0.8007127031598772,0.47603774527141024,0.04311359875542777,0.3379878112758909,0.4148624983855656,0.4477587996210371,0.4002030473266329,0.25151185155766353,0.3703636768034526,0.3704100476503372,0.330761868425778,0.7699683844021389,0.730964915411813,0.48409816234452385,0.039003471408571515
9,0.34558048224449156,0.43732924275738855,0.45464612812655314,0.41251862958499363,0.28233340247188293,0.42208777390207564,0.39394136137621744,0.36612085606370653,0.818791200705937,0.7786394859722683,0.4824006837436131,0.04015171643665859,0.323582862666675,0.410307655113084,0.4369428474562509,0.39027779873779844,0.2549562278730529,0.3603976081183978,0.35653852895327975,0.3239641317129135,0.7536206996781485,0.7142419310297284,0.4878182063783918,0.03937877001081194
10,0.32838776571410044,0.43217331297057016,0.4464628540958677,0.40234132266044614,0.2681971644248281,0.4122448943172182,0.3801764846018382,0.35353952503204344,0.797604464326586,0.7558808471815927,0.48346955360685073,0.0417236202103751,0.30807896745204927,0.40883710707936965,0.4307764868055071,0.3825641973699842,0.2414205448797771,0.34718254283496314,0.34352894050734384,0.31071068567889076,0.7299525476864406,0.6932748834405627,0.4927440018994468,0.03667766615322658
