rejection,error,exit1_rate
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.094760147601476,1.0
0.0,0.08331206475370989,0.9812962962962963
0.00016666666666666666,0.08321178529754958,0.9812962962962963
0.0002962962962962963,0.08319506992178238,0.9812962962962963
0.00042592592592592595,0.08311148389920131,0.9812962962962963
0.0005555555555555556,0.08309476486570266,0.9812962962962963
0.0015185185185185184,0.08287736193185968,0.9812962962962963
0.0022407407407407406,0.08282717738258094,0.9812962962962963
0.0027222222222222222,0.08269332506339278,0.9812962962962963
0.0034074074074074076,0.0825594336696528,0.9812962962962963
0.005796296296296296,0.08252595471381396,0.9812962962962963
0.006592592592592593,0.08252595471381396,0.9812962962962963
0.00011111111111111112,0.08327103655757129,0.9812962962962963
0.0002777777777777778,0.0831707361549262,0.9812962962962963
0.0004074074074074074,0.08315401728728256,0.9812962962962963
0.000537037037037037,0.0830704138019076,0.9812962962962963
0.0006666666666666666,0.08305369127516782,0.9812962962962963
0.0016296296296296295,0.08283624290848068,0.9812962962962963
0.002351851851851852,0.08278604786923527,0.9812962962962963
0.0028333333333333335,0.08265216756677862,0.9812962962962963
0.0035185185185185185,0.0825182481751825,0.9812962962962963
0.005907407407407407,0.08248476221759915,0.9812962962962963
0.006703703703703704,0.08248476221759915,0.9812962962962963
0.00016666666666666666,0.08326039387308537,0.9812962962962963
0.0003333333333333333,0.08316008316008316,0.9812962962962963
0.000462962962962963,0.08314336257363264,0.9812962962962963
0.0005925925925925926,0.08305975049244907,0.9812962962962963
0.0007222222222222222,0.08304302624619253,0.9812962962962963
0.0016851851851851852,0.08282555551501436,0.9812962962962963
0.0024074074074074076,0.08277535531188995,0.9812962962962963
0.0028888888888888888,0.08264146123387406,0.9812962962962963
0.003574074074074074,0.08250752805912953,0.9812962962962963
0.005962962962962963,0.0824740386545727,0.9812962962962963
0.006759259259259259,0.0824740386545727,0.9812962962962963
0.0005185185185185185,0.08329835957885512,0.9812962962962963
0.0006851851851851852,0.08319798529116562,0.9812962962962963
0.0008148148148148148,0.08318125410613908,0.9812962962962963
0.0009444444444444445,0.08309758902009456,0.9812962962962963
0.001074074074074074,0.08308085417046907,0.9812962962962963
0.002037037037037037,0.08286324552275592,0.9812962962962963
0.002759259259259259,0.08281301347354586,0.9812962962962963
0.0032407407407407406,0.08267903443742464,0.9812962962962963
0.003925925925925926,0.08254501625333288,0.9812962962962963
0.006314814814814815,0.08251150558842868,0.9812962962962963
0.0071111111111111115,0.08251150558842868,0.9812962962962963
0.0005555555555555556,0.08330443986204128,0.9812962962962963
0.0007222222222222222,0.08320405891263483,0.9812962962962963
0.0008518518518518519,0.08318732661702444,0.9812962962962963
0.0009814814814814814,0.08310365597678282,0.9812962962962963
0.0011111111111111111,0.08308692001606255,0.9812962962962963
0.002074074074074074,0.08286929691636391,0.9812962962962963
0.0027962962962962963,0.08281906153003471,0.9812962962962963
0.003277777777777778,0.08268507359117638,0.9812962962962963
0.003962962962962963,0.0825510464988859,0.9812962962962963
0.006351851851851852,0.08251753360607827,0.9812962962962963
0.007148148148148148,0.08251753360607827,0.9812962962962963
0.0006296296296296296,0.0833166030917486,0.9812962962962963
0.0007962962962962962,0.08321620881628178,0.9812962962962963
0.000925925925925926,0.08319947429906538,0.9812962962962963
0.0010555555555555555,0.08311579254823931,0.9812962962962963
0.0011851851851851852,0.08309905436489107,0.9812962962962963
0.002148148148148148,0.082881402355519,0.9812962962962963
0.0028703703703703703,0.08283116029363424,0.9812962962962963
0.003351851851851852,0.08269715454578663,0.9812962962962963
0.004037037037037037,0.08256310963358049,0.9812962962962963
0.006425925925925926,0.08252959228408596,0.9812962962962963
0.007222222222222222,0.08252959228408596,0.9812962962962963
0.0008518518518518519,0.08331355328744361,0.9812962962962963
0.0010185185185185184,0.08321311834632872,0.9812962962962963
0.0011481481481481481,0.083196377049779,0.9812962962962963
0.0012777777777777779,0.08311266139489015,0.9812962962962963
0.0014074074074074073,0.08309591642924974,0.9812962962962963
0.0023703703703703703,0.0828781762051769,0.9812962962962963
0.0030925925925925925,0.08282791377420529,0.9812962962962963
0.003574074074074074,0.08269385368705695,0.9812962962962963
0.0042592592592592595,0.08255975440391783,0.9812962962962963
0.006648148148148148,0.08252622345674498,0.9812962962962963
0.0074444444444444445,0.08252622345674498,0.9812962962962963
0.001074074074074074,0.08327092732287344,0.9812962962962963
0.0012407407407407408,0.08317045101656828,0.9812962962962963
0.0013703703703703703,0.0831537028241569,0.9812962962962963
0.0015,0.0830699526828288,0.9812962962962963
0.0016296296296296295,0.08305320081847412,0.9812962962962963
0.0025925925925925925,0.08283537086782522,0.9812962962962963
0.0033148148148148147,0.08278508771929827,0.9812962962962963
0.0037962962962962963,0.08265097236438079,0.9812962962962963
0.004481481481481481,0.08251681778297748,0.9812962962962963
0.00687037037037037,0.0824832730064714,0.9812962962962963
0.007666666666666666,0.0824832730064714,0.9812962962962963
0.011074074074074075,0.08430010614327477,0.9812962962962963
0.01124074074074074,0.08419778377875031,0.9812962962962963
0.011370370370370371,0.08418072782806274,0.9812962962962963
0.0115,0.08409543854420831,0.9812962962962963
0.01162962962962963,0.08407837878110569,0.9812962962962963
0.012592592592592593,0.0838565440149045,0.9812962962962963
0.013314814814814814,0.08380533611566554,0.9812962962962963
0.013796296296296296,0.08366875372689331,0.9812962962962963
0.014481481481481482,0.08353213060981068,0.9812962962962963
0.01687037037037037,0.08349796846460655,0.9812962962962963
0.017666666666666667,0.08349796846460655,0.9812962962962963
0.011555555555555555,0.0843818151316893,0.9812962962962963
0.011722222222222222,0.08427940271796874,0.9812962962962963
0.011851851851851851,0.08426233175496811,0.9812962962962963
0.011981481481481482,0.08417696739191227,0.9812962962962963
0.01211111111111111,0.08415989260944146,0.9812962962962963
0.013074074074074075,0.08393786248438173,0.9812962962962963
0.013796296296296296,0.08388660947407689,0.9812962962962963
0.014277777777777778,0.08374990673729765,0.9812962962962963
0.014962962962962963,0.08361316319677636,0.9812962962962963
0.01735185185185185,0.08357897093392042,0.9812962962962963
0.01814814814814815,0.08357897093392042,0.9812962962962963
0.01211111111111111,0.08445605523418553,0.9812962962962963
0.012277777777777778,0.08435353836966264,0.9812962962962963
0.012407407407407407,0.08433644999346812,0.9812962962962963
0.012537037037037038,0.08425099854417861,0.9812962962962963
0.012666666666666666,0.08423390634040728,0.9812962962962963
0.01362962962962963,0.0840116496154133,0.9812962962962963
0.014351851851851852,0.08396034428035326,0.9812962962962963
0.014833333333333334,0.08382350195133792,0.9812962962962963
0.015518518518518518,0.08368661873190775,0.9812962962962963
0.017907407407407407,0.08365239153577497,0.9812962962962963
0.018703703703703705,0.08365239153577497,0.9812962962962963
0.0,0.07881272905402958,0.9573148148148148
0.0008148148148148148,0.07842816952536524,0.9573148148148148
0.0011481481481481481,0.07829433441646849,0.9573148148148148
0.001388888888888889,0.07819393257203033,0.9573148148148148
0.0016666666666666668,0.0780767694374841,0.9573148148148148
0.003851851851851852,0.07770834847053698,0.9573148148148148
0.009722222222222222,0.07744022094628966,0.9573148148148148
0.011462962962962963,0.07727256206157085,0.9573148148148148
0.013574074074074073,0.07690349792742346,0.9573148148148148
0.016777777777777777,0.07685314812457955,0.9573148148148148
0.025685185185185186,0.07683636363636359,0.9573148148148148
0.0015185185185185184,0.07891050017284984,0.9573148148148148
0.0023333333333333335,0.07852488259492518,0.9573148148148148
0.0026666666666666666,0.07839067904605868,0.9573148148148148
0.0029074074074074076,0.07829000072827907,0.9573148148148148
0.003185185185185185,0.07817251488610089,0.9573148148148148
0.00537037037037037,0.07780307860460878,0.9573148148148148
0.01124074074074074,0.0775342116292207,0.9573148148148148
0.012981481481481481,0.07736609014197449,0.9573148148148148
0.015092592592592593,0.07699600707422471,0.9573148148148148
0.018296296296296297,0.07694551819706807,0.9573148148148148
0.027203703703703702,0.07692868734387248,0.9573148148148148
0.0022592592592592595,0.07894688894962198,0.9573148148148148
0.003074074074074074,0.07856075243337834,0.9573148148148148
0.0034074074074074076,0.0784263681773435,0.9573148148148148
0.003648148148148148,0.0783255542590432,0.9573148148148148
0.003925925925925926,0.07820791014022355,0.9573148148148148
0.006111111111111111,0.07783797588427366,0.9573148148148148
0.011981481481481482,0.07756874623651988,0.9573148148148148
0.013722222222222222,0.07740039786104069,0.9573148148148148
0.015833333333333335,0.07702981504810935,0.9573148148148148
0.019037037037037036,0.07697925796085303,0.9573148148148148
0.027944444444444445,0.0769624043675936,0.9573148148148148
0.002759259259259259,0.07900496060694484,0.9573148148148148
0.003574074074074074,0.07861847506796327,0.9573148148148148
0.003907407407407407,0.07848396927063372,0.9573148148148148
0.004148148148148148,0.07838306414818874,0.9573148148148148
0.004425925925925926,0.07826531357231514,0.9573148148148148
0.006611111111111111,0.07789504437059491,0.9573148148148148
0.012481481481481482,0.07762557077625576,0.9573148148148148
0.014222222222222223,0.07745706978443556,0.9573148148148148
0.01633333333333333,0.07708615080960557,0.9573148148148148
0.019537037037037037,0.07703554783880107,0.9573148148148148
0.028444444444444446,0.07701867894871517,0.9573148148148148
0.002851851851851852,0.07901937178504981,0.9573148148148148
0.0036666666666666666,0.07863282176682052,0.9573148148148148
0.004,0.07849829351535831,0.9573148148148148
0.004240740740740741,0.07839737154330562,0.9573148148148148
0.004518518518518519,0.07827960129979183,0.9573148148148148
0.006703703703703704,0.07790927021696248,0.9573148148148148
0.012574074074074074,0.07763975155279501,0.9573148148148148
0.014314814814814815,0.07747122236433401,0.9573148148148148
0.016425925925925927,0.0771002412809827,0.9573148148148148
0.01962962962962963,0.07704962983273922,0.9573148148148148
0.028537037037037038,0.0770327581164083,0.9573148148148148
0.003037037037037037,0.07904820991934602,0.9573148148148148
0.003851851851851852,0.07866153087862138,0.9573148148148148
0.004185185185185185,0.07852695769659124,0.9573148148148148
0.004425925925925926,0.07842600200858207,0.9573148148148148
0.004703703703703704,0.07830819241024145,0.9573148148148148
0.006888888888888889,0.07793773750365385,0.9573148148148148
0.01275925925925926,0.07766812865497075,0.9573148148148148
0.0145,0.07749954304514717,0.9573148148148148
0.01661111111111111,0.07712843768285549,0.9573148148148148
0.019814814814814816,0.07707780927128094,0.9573148148148148
0.028722222222222222,0.07706093189964158,0.9573148148148148
0.003351851851851852,0.07905787840058431,0.9573148148148148
0.004166666666666667,0.07867097740515461,0.9573148148148148
0.0045,0.07853632693326518,0.9573148148148148
0.004740740740740741,0.07843531324794917,0.9573148148148148
0.0050185185185185185,0.07831743595366003,0.9573148148148148
0.0072037037037037035,0.07794676806083645,0.9573148148148148
0.013074074074074075,0.07767700409596257,0.9573148148148148
0.014814814814814815,0.07750832144555397,0.9573148148148148
0.016925925925925928,0.07713700234192034,0.9573148148148148
0.02012962962962963,0.07708634475692089,0.9573148148148148
0.02903703703703704,0.07706945765937201,0.9573148148148148
0.004722222222222222,0.07917330257931054,0.9573148148148148
0.005537037037037037,0.07878543696432494,0.9573148148148148
0.00587037037037037,0.07865045058246023,0.9573148148148148
0.006111111111111111,0.07854918483238693,0.9573148148148148
0.006388888888888889,0.07843101331916535,0.9573148148148148
0.008574074074074074,0.078059419732043,0.9573148148148148
0.014444444444444444,0.07778898157484648,0.9573148148148148
0.016185185185185184,0.07761987714311913,0.9573148148148148
0.018296296296296297,0.07724762900592519,0.9573148148148148
0.0215,0.07719684461566689,0.9573148148148148
0.030407407407407407,0.07717991524335432,0.9573148148148148
0.015166666666666667,0.08019652164166557,0.9573148148148148
0.015981481481481482,0.07980115122972264,0.9573148148148148
0.016314814814814813,0.0796635514018692,0.9573148148148148
0.016555555555555556,0.07956032452237638,0.9573148148148148
0.016833333333333332,0.07943986389216073,0.9573148148148148
0.019018518518518518,0.07906106798840362,0.9573148148148148
0.024888888888888887,0.0787853841980205,0.9573148148148148
0.026629629629629628,0.07861299799771704,0.9573148148148148
0.02874074074074074,0.07823352116367444,0.9573148148148148
0.03194444444444444,0.07818175010296924,0.9573148148148148
0.040851851851851854,0.07816449179038809,0.9573148148148148
0.016185185185185184,0.08013924240155712,0.9573148148148148
0.017,0.07974311445636506,0.9573148148148148
0.017333333333333333,0.0796052508379993,0.9573148148148148
0.017574074074074075,0.07950182601367173,0.9573148148148148
0.01785185185185185,0.07938113433730432,0.9573148148148148
0.020037037037037037,0.07900161151294827,0.9573148148148148
0.025907407407407407,0.07872539831302716,0.9573148148148148
0.027648148148148147,0.07855268091488565,0.9573148148148148
0.02975925925925926,0.07817247458644361,0.9573148148148148
0.032962962962962965,0.07812060395761045,0.9573148148148148
0.04187037037037037,0.0781033124507634,0.9573148148148148
0.017,0.08025119505108258,0.9573148148148148
0.017814814814814815,0.07985446907467841,0.9573148148148148
0.01814814814814815,0.07971639719398282,0.9573148148148148
0.01838888888888889,0.07961281608764159,0.9573148148148148
0.018666666666666668,0.07949194198983134,0.9573148148148148
0.02085185185185185,0.07911184519228964,0.9573148148148148
0.026722222222222224,0.07883521393838122,0.9573148148148148
0.028462962962962964,0.07866223499145586,0.9573148148148148
0.030574074074074073,0.07828145253705543,0.9573148148148148
0.033777777777777775,0.07822950326895617,0.9573148148148148
0.04268518518518519,0.07821218554493026,0.9573148148148148
0.0,0.07452170614058862,0.9393518518518519
0.0012592592592592592,0.07403658448412986,0.9393518518518519
0.001888888888888889,0.07371847030105783,0.9393518518518519
0.0026666666666666666,0.07358446208655078,0.9393518518518519
0.0031296296296296298,0.07343365648965416,0.9393518518518519
0.005481481481481481,0.07303126809496241,0.9393518518518519
0.011592592592592592,0.07276281494352732,0.9393518518518519
0.014296296296296297,0.07256137301759724,0.9393518518518519
0.0185,0.0720910013041588,0.9393518518518519
0.0275,0.07187245221487448,0.9393518518518519
0.039296296296296294,0.07180518562809157,0.9393518518518519
0.004092592592592593,0.07496494837852108,0.9393518518518519
0.0053518518518518516,0.07447622517762797,0.9393518518518519
0.005981481481481482,0.07415574711596284,0.9393518518518519
0.006759259259259259,0.07402074257696445,0.9393518518518519
0.007222222222222222,0.0738688154008823,0.9393518518518519
0.009574074074074073,0.0734634324275032,0.9393518518518519
0.015685185185185184,0.0731929798956471,0.9393518518518519
0.01838888888888889,0.07299003685996863,0.9393518518518519
0.02259259259259259,0.07251615730090921,0.9393518518518519
0.031592592592592596,0.07229597706396884,0.9393518518518519
0.04338888888888889,0.07222820826560983,0.9393518518518519
0.005074074074074074,0.07503146834011343,0.9393518518518519
0.006333333333333333,0.07454187048258742,0.9393518518518519
0.006962962962962963,0.07422081834614469,0.9393518518518519
0.007740740740740741,0.07408557184857834,0.9393518518518519
0.008203703703703704,0.07393337229690244,0.9393518518518519
0.010555555555555556,0.07352726209618476,0.9393518518518519
0.016666666666666666,0.07325632402398008,0.9393518518518519
0.01937037037037037,0.07305301645338214,0.9393518518518519
0.023574074074074074,0.07257828504536146,0.9393518518518519
0.032574074074074075,0.0723577087030498,0.9393518518518519
0.04437037037037037,0.0722898179489525,0.9393518518518519
0.005648148148148148,0.07509679304551098,0.9393518518518519
0.006907407407407407,0.07460668408646554,0.9393518518518519
0.007537037037037037,0.07428529648314686,0.9393518518518519
0.008314814814814815,0.07414990859232173,0.9393518518518519
0.008777777777777778,0.07399754987109397,0.9393518518518519
0.01112962962962963,0.07359101468893481,0.9393518518518519
0.01724074074074074,0.07331979286746815,0.9393518518518519
0.019944444444444445,0.07311627225974116,0.9393518518518519
0.024148148148148148,0.07264104301331231,0.9393518518518519
0.03314814814814815,0.07242023517344953,0.9393518518518519
0.04494444444444445,0.07235227314356885,0.9393518518518519
0.005888888888888889,0.07505389702926879,0.9393518518518519
0.007148148148148148,0.07456356822959509,0.9393518518518519
0.0077777777777777776,0.07424203635299709,0.9393518518518519
0.008555555555555556,0.07410658765865619,0.9393518518518519
0.009018518518518518,0.07395416049314973,0.9393518518518519
0.011370370370370371,0.07354744258395096,0.9393518518518519
0.01748148148148148,0.07327609877537566,0.9393518518518519
0.020185185185185184,0.0730724865884248,0.9393518518518519
0.02438888888888889,0.07259704336038397,0.9393518518518519
0.03338888888888889,0.07237613603048965,0.9393518518518519
0.04518518518518518,0.07230814337022651,0.9393518518518519
0.00612962962962963,0.07506991537041441,0.9393518518518519
0.007388888888888889,0.07457937088514999,0.9393518518518519
0.008018518518518519,0.07425769744424726,0.9393518518518519
0.008796296296296297,0.07412218908385637,0.9393518518518519
0.009259259259259259,0.0739696947514823,0.9393518518518519
0.01161111111111111,0.07356279751006956,0.9393518518518519
0.017722222222222223,0.07329133396820742,0.9393518518518519
0.020425925925925927,0.07308763188745604,0.9393518518518519
0.02462962962962963,0.07261197859394475,0.9393518518518519
0.03362962962962963,0.0723909735843522,0.9393518518518519
0.045425925925925925,0.07232295084972595,0.9393518518518519
0.0067777777777777775,0.07508738539245652,0.9393518518518519
0.008037037037037037,0.07459625736990516,0.9393518518518519
0.008666666666666666,0.07427420093415149,0.9393518518518519
0.009444444444444445,0.07413853115210578,0.9393518518518519
0.009907407407407408,0.07398585510645317,0.9393518518518519
0.01225925925925926,0.07357847270594275,0.9393518518518519
0.01837037037037037,0.0733066852469838,0.9393518518518519
0.021074074074074075,0.07310273997725858,0.9393518518518519
0.025277777777777777,0.07262651840434509,0.9393518518518519
0.034277777777777775,0.07240524915114255,0.9393518518518519
0.04607407407407407,0.07233714505974564,0.9393518518518519
0.008148148148148147,0.0751926605504587,0.9393518518518519
0.009407407407407408,0.07470029924179844,0.9393518518518519
0.010037037037037037,0.07437743333578195,0.9393518518518519
0.010814814814814815,0.07424142237895814,0.9393518518518519
0.011277777777777777,0.07408836226692384,0.9393518518518519
0.01362962962962963,0.07367995442098108,0.9393518518518519
0.01974074074074074,0.07340748230535898,0.9393518518518519
0.022444444444444444,0.07320302300351211,0.9393518518518519
0.026648148148148147,0.0727256002207709,0.9393518518518519
0.03564814814814815,0.07250377240440176,0.9393518518518519
0.04744444444444444,0.07243549633773783,0.9393518518518519
0.018851851851851852,0.07617655875299756,0.9393518518518519
0.02011111111111111,0.0756743584456483,0.9393518518518519
0.02074074074074074,0.07534503450345031,0.9393518518518519
0.02151851851851852,0.07520630157539387,0.9393518518518519
0.02198148148148148,0.07505017726172836,0.9393518518518519
0.024333333333333332,0.0746335879295138,0.9393518518518519
0.030444444444444444,0.07435565316964199,0.9393518518518519
0.03314814814814815,0.07414709251018603,0.9393518518518519
0.03735185185185185,0.07366008528864765,0.9393518518518519
0.04635185185185185,0.07343380059378402,0.9393518518518519
0.05814814814814815,0.07336415229075055,0.9393518518518519
0.02051851851851852,0.07621177664593004,0.9393518518518519
0.021777777777777778,0.07570799954868557,0.9393518518518519
0.022407407407407407,0.07537764066291686,0.9393518518518519
0.023185185185185184,0.07523847152452445,0.9393518518518519
0.023648148148148147,0.07508185615897034,0.9393518518518519
0.026,0.07466395572122442,0.9393518518518519
0.03211111111111111,0.07438514556890508,0.9393518518518519
0.03481481481481481,0.07417592766999437,0.9393518518518519
0.03901851851851852,0.07368738456899471,0.9393518518518519
0.048018518518518516,0.07346038568116264,0.9393518518518519
0.059814814814814814,0.07339051748515413,0.9393518518518519
0.02135185185185185,0.07632064460258292,0.9393518518518519
0.02261111111111111,0.0758160824276215,0.9393518518518519
0.023240740740740742,0.07548520821556437,0.9393518518518519
0.02401851851851852,0.07534582186875727,0.9393518518518519
0.024481481481481483,0.07518896198141478,0.9393518518518519
0.026833333333333334,0.07477040864432671,0.9393518518518519
0.03294444444444444,0.07449116254503607,0.9393518518518519
0.03564814814814815,0.07428161732797489,0.9393518518518519
0.039851851851851854,0.07379230928963809,0.9393518518518519
0.048851851851851855,0.07356495468277946,0.9393518518518519
0.060648148148148145,0.07349497696200624,0.9393518518518519
0.0,0.07416436426675332,0.9239074074074074
0.0013148148148148149,0.07364579192714926,0.9239074074074074
0.00788888888888889,0.06927349961877793,0.9239074074074074
0.008851851851851852,0.06896927435171063,0.9239074074074074
0.009351851851851853,0.06878326098407106,0.9239074074074074
0.011722222222222222,0.0683771555248669,0.9239074074074074
0.017907407407407407,0.06808928311763851,0.9239074074074074
0.02087037037037037,0.06773343031184653,0.9239074074074074
0.02535185185185185,0.06720762681027581,0.9239074074074074
0.037092592592592594,0.06680014561339642,0.9239074074074074
0.054296296296296294,0.06669821968180001,0.9239074074074074
0.004203703703703703,0.07462088802315636,0.9239074074074074
0.005518518518518518,0.07409836065573772,0.9239074074074074
0.012092592592592592,0.06969253294289901,0.9239074074074074
0.013055555555555556,0.06938596170041378,0.9239074074074074
0.013555555555555555,0.06919851312006742,0.9239074074074074
0.015925925925925927,0.0687892721710297,0.9239074074074074
0.022111111111111113,0.06849917537108297,0.9239074074074074
0.025074074074074075,0.06814057086289393,0.9239074074074074
0.029555555555555557,0.0676106973843501,0.9239074074074074
0.041296296296296296,0.06720005872206114,0.9239074074074074
0.0585,0.0670973425341359,0.9239074074074074
0.005222222222222222,0.07469220246238029,0.9239074074074074
0.006537037037037037,0.07416870460269376,0.9239074074074074
0.013111111111111112,0.06975464847617996,0.9239074074074074
0.014074074074074074,0.06944750165089153,0.9239074074074074
0.014574074074074074,0.06925970094486744,0.9239074074074074
0.016944444444444446,0.06884969071786495,0.9239074074074074
0.02312962962962963,0.06855904817861336,0.9239074074074074
0.026092592592592594,0.06819976856528842,0.9239074074074074
0.030574074074074073,0.06766889656693376,0.9239074074074074
0.04231481481481481,0.067257483268368,0.9239074074074074
0.05951851851851852,0.06715457320436913,0.9239074074074074
0.005833333333333334,0.0747626004382761,0.9239074074074074
0.007148148148148148,0.07423852071114034,0.9239074074074074
0.013722222222222222,0.06981953037507571,0.9239074074074074
0.014685185185185185,0.06951203834640318,0.9239074074074074
0.015185185185185185,0.06932402645113889,0.9239074074074074
0.017555555555555557,0.06891355483681272,0.9239074074074074
0.02374074074074074,0.06862258497398854,0.9239074074074074
0.026703703703703705,0.06826290043767702,0.9239074074074074
0.031185185185185184,0.0677314295177287,0.9239074074074074
0.04292592592592592,0.06731955157115765,0.9239074074074074
0.06012962962962963,0.06721652521310084,0.9239074074074074
0.006111111111111111,0.07468576439637531,0.9239074074074074
0.007425925925925926,0.07416141120555708,0.9239074074074074
0.014,0.06974010469280922,0.9239074074074074
0.014962962962962963,0.06943245080566629,0.9239074074074074
0.015462962962962963,0.06924433990002943,0.9239074074074074
0.017833333333333333,0.06883365200764824,0.9239074074074074
0.02401851851851852,0.06854252873563216,0.9239074074074074
0.02698148148148148,0.06818265445045446,0.9239074074074074
0.03146296296296296,0.06765090293245957,0.9239074074074074
0.0432037037037037,0.06723880734451837,0.9239074074074074
0.06040740740740741,0.06713572652091426,0.9239074074074074
0.006425925925925926,0.07469289265867207,0.9239074074074074
0.007740740740740741,0.07416823660673455,0.9239074074074074
0.014314814814814815,0.0697443625604175,0.9239074074074074
0.015277777777777777,0.06943652909274745,0.9239074074074074
0.01577777777777778,0.06924830832597828,0.9239074074074074
0.01814814814814815,0.06883738042678444,0.9239074074074074
0.024333333333333332,0.06854608689251607,0.9239074074074074
0.027296296296296298,0.06818600198814473,0.9239074074074074
0.03177777777777778,0.06765393895857508,0.9239074074074074
0.04351851851851852,0.06724160171006321,0.9239074074074074
0.06072222222222222,0.06713846040434202,0.9239074074074074
0.00712962962962963,0.07471811392590422,0.9239074074074074
0.008444444444444444,0.07419278035200816,0.9239074074074074
0.015018518518518518,0.06976316225317902,0.9239074074074074
0.015981481481481482,0.06945492701065847,0.9239074074074074
0.016481481481481482,0.06926646045072915,0.9239074074074074
0.018851851851851852,0.06885499557913355,0.9239074074074074
0.025037037037037038,0.06856332111072216,0.9239074074074074
0.028,0.06820276497695854,0.9239074074074074
0.03248148148148148,0.06767000497980413,0.9239074074074074
0.044222222222222225,0.06725712704123998,0.9239074074074074
0.061425925925925925,0.06715385041244537,0.9239074074074074
0.008555555555555556,0.07483068112989377,0.9239074074074074
0.00987037037037037,0.0743039741423639,0.9239074074074074
0.016444444444444446,0.06986271036315328,0.9239074074074074
0.017407407407407406,0.06955366042751132,0.9239074074074074
0.017907407407407407,0.06936469545630786,0.9239074074074074
0.020277777777777777,0.06895214170930386,0.9239074074074074
