epoch,train_loss1_a,train_loss1_b,train_loss1_c,train_loss_ex1_avg,train_loss2_a,train_loss2_b,train_loss2_c,train_loss_ex2_avg,train_total_loss,train_joint_loss,train_ex1_pct,train_ex1_diff,val_loss1_a,val_loss1_b,val_loss1_c,val_loss_ex1_avg,val_loss2_a,val_loss2_b,val_loss2_c,val_loss_ex2_avg,val_total_loss,val_joint_loss,val_ex1_pct,val_ex1_diff
1,0.6986054309776851,0.6993372653211866,0.699999736888068,0.6993141770362854,0.6917400913579124,0.692481300660542,0.6927039708409991,0.6923084684780666,1.791622247014727,1.3916226284844535,3.793079222142686e-07,0.3999996249164854,0.6975038562502179,0.6985136525971549,0.6991887050015586,0.6984020854745593,0.6880443138735635,0.6904229010854449,0.6912713774612972,0.689912885427475,1.7883146149771554,1.3883149538721358,3.1747816210879266e-07,0.3999996781349182
2,0.697127742426736,0.6976644567080906,0.6987016754490989,0.6978313284260886,0.6813419844423022,0.6864712110587529,0.6885166381086621,0.6854433119297028,1.7832743610654558,1.3832746488707406,2.9907845698419676e-07,0.3999997079372406,0.6958999293191093,0.697234468800681,0.6978259214333126,0.6969867902142661,0.662865413086755,0.6721315894808088,0.6772098158087049,0.6707356359277453,1.7677221553666251,1.3677224176270621,2.5412007127150513e-07,0.39999974412577494
3,0.6954449713230133,0.696997025183269,0.6976056780133929,0.6966825766222817,0.6602899176733834,0.6680643601076943,0.6754740732056754,0.6679428049496242,1.7646251235689436,1.3646253858293806,2.457201578717364e-07,0.39999975902693613,0.6948419979640416,0.6963400329862323,0.6968180792672294,0.696000052349908,0.6348401946680886,0.6419879368373326,0.6488916320460183,0.6419066105570111,1.7379064900534493,1.3379066671643938,2.1651024845985895e-07,0.39999979734420776
4,0.6948127576283046,0.6957716601235526,0.6969317070075444,0.6958387238638741,0.6479336534227643,0.6530949558530535,0.6609605593340737,0.653996399470738,1.7498349377087183,1.3498351318495614,2.1377404481524665e-07,0.3999997909579958,0.6943545767239162,0.6954947880336216,0.6959487880979266,0.6952660552092961,0.6207393876143864,0.6281362814562661,0.6293630429676601,0.6260795933859689,1.721345501286643,1.3213456443377904,1.9183311244270434e-07,0.39999982714653015
5,0.6934790100370135,0.6954104474612645,0.6959914352212634,0.6949603131839207,0.6419222142015185,0.6397455419812884,0.6470320820808411,0.6428999602794647,1.7378601006099157,1.3378602777208601,1.9203226539080527e-07,0.39999981224536896,0.6929769388266972,0.6947109018053327,0.6950682827404567,0.6942520652498517,0.6075233178479331,0.6048060655593872,0.6055921699319567,0.6059738738196236,1.7002257875033788,1.3002259305545263,1.7427085197141423e-07,0.39999982714653015
6,0.6925688428538186,0.6943269670009613,0.6952386711324964,0.6940448539597648,0.6351433992385864,0.6255228051117488,0.6335451645510537,0.6314038165978023,1.7254485402788435,1.325448683329991,1.7492557751503617e-07,0.39999982714653015,0.6921180018356868,0.6938300260475704,0.6941682909216199,0.6933721303939819,0.5975837196622577,0.5868616231850216,0.5882964602538517,0.5909139556544167,1.6842859302248274,1.2842860732759749,1.6070870957816753e-07,0.39999985694885254
7,0.691506666796548,0.6936815168176379,0.6943979135581425,0.6931953855923244,0.6288449210780007,0.6127852371760777,0.6202400071280343,0.6206234097480774,1.713818643774305,1.3138187868254525,1.6188551857762183e-07,0.3999998484339033,0.6910105134759631,0.6929576354367393,0.6932614743709564,0.6924098857811519,0.5936056886400495,0.5648965665272304,0.5733794527394431,0.5772939281804221,1.669703679425376,1.2697038224765234,1.497565601685632e-07,0.39999985694885254
8,0.6898830788476127,0.692591884306499,0.6936689530100141,0.6920479961803981,0.6220692949635642,0.5944187598569053,0.6076182212148394,0.6080354409558433,1.7000832983425684,1.300083441393716,1.5152151076693242e-07,0.39999985694885254,0.6896656581333706,0.691965618303844,0.6923612228461674,0.6913308586393084,0.5802715378148215,0.5506645611354283,0.567928169454847,0.5662881050791059,1.6576188036373682,1.2576189466885157,1.3997450715968235e-07,0.39999985694885254
9,0.6891736430781228,0.6919086703232357,0.6928143756730216,0.6912989148071834,0.6167065118040357,0.5833158493041992,0.5985543898173741,0.5995256049292428,1.690824372427804,1.2908245154789515,1.4092716022722535e-07,0.39999985694885254,0.6885915611471448,0.6909038169043404,0.691436733518328,0.6903107251439776,0.5742370017937252,0.5339701516287667,0.5577331823962075,0.5553134679794312,1.6456240585872106,1.245624201638358,1.305134215304601e-07,0.3999998867511749
10,0.6877001609121051,0.6905783287116459,0.6918999212128776,0.6900594873087746,0.6123148415769849,0.5699061453342438,0.5893440076283046,0.5905216804572514,1.6805810247148787,1.2805811677660262,1.321761504056797e-07,0.3999998782362257,0.68723464012146,0.6897833858217511,0.6904489696025848,0.6891556807926723,0.5667334113802228,0.5229878085000175,0.5533049958092826,0.5476754307746887,1.6368309685162135,1.236831111567361,1.2252057501882518e-07,0.3999998867511749
